yyyymm,price,dividend,earnings,book.to.market,t.bill,aaa.rate,baa.rate,long.term.yield,net.equity,risk.free.rate,inflation,long.term.rate,corp.bond,stock.variance,cross.sec.premium,crsp.vw,crsp.vwx
199705,848.28,15.161,40.4467,0.192878588,0.0505,0.0758,0.082,0.0701,0.012599277,0.004208333,-0.000624415,0.0097,0.0128,0.001622581,-0.000878407,0.061401,0.059272
199706,885.14,15.333,40.55,0.184287615,0.0493,0.0741,0.0802,0.0688,0.010217006,0.004108333,0.00124844,0.0195,0.0187,0.001255046,-0.000662098,0.044103,0.042762
199707,954.29,15.253,40.58,0.171964943,0.0505,0.0714,0.0775,0.0637,0.011021578,0.004208333,0.001246883,0.0626,0.0528,0.001459964,-0.000627257,0.080388,0.078977
199708,899.47,15.333,40.61,0.185505404,0.0514,0.0722,0.0782,0.0672,0.013009952,0.004283333,0.001867414,-0.0317,-0.024,0.001631165,-0.000430921,-0.05497,-0.056458
199709,947.28,15.403,40.64,0.177967857,0.0495,0.0715,0.077,0.0649,0.014765983,0.004125,0.002484473,0.0316,0.0226,0.001632331,-0.00074286,0.053886,0.052408
199710,914.62,15.415,40.3333,0.190000677,0.0497,0.07,0.0757,0.0623,0.01640608,0.004141667,0.002478316,0.0341,0.0191,0.007586058,-0.000599239,-0.032605,-0.03373
199711,955.4,15.497,40.0267,0.180746299,0.0514,0.0687,0.0742,0.0614,0.015806006,0.004283333,-0.000619003,0.0148,0.0101,0.002250962,-0.000791843,0.046321,0.044625
199712,970.43,15.537,39.72,0.178800884,0.0516,0.0676,0.0732,0.0602,0.015696856,0.0043,-0.001239158,0.0184,0.0163,0.001813371,-0.000888779,0.017147,0.0157
199801,980.28,15.626,39.66,0.178840273,0.0504,0.0661,0.0719,0.0589,0.013806114,0.0042,0.001858161,0.02,0.0137,0.002205658,-0.000700455,0.011994,0.01108
199802,1049.34,15.641,39.6,0.165463097,0.0509,0.0667,0.0725,0.0599,0.012119714,0.004241667,0.001854715,-0.0072,-0.0007,0.000839156,-0.000804846,0.071956,0.070303
199803,1101.75,15.781,39.54,0.181140396,0.0503,0.0672,0.0732,0.0602,0.016553434,0.004191667,0.001851281,0.0025,0.0038,0.000920822,-0.00073979,0.051336,0.050104
199804,1111.75,15.816,39.35,0.175872922,0.0495,0.0669,0.0733,0.0604,0.016475644,0.004125,0.00184786,0.0026,0.0053,0.001527933,-0.000955964,0.011275,0.010232
199805,1090.82,15.95,39.16,0.179102206,0.05,0.0669,0.073,0.0592,0.019137554,0.004166667,0.001844452,0.0182,0.0167,0.000789742,-0.00089152,-0.017674,-0.019206
199806,1133.84,15.837,38.97,0.178060606,0.0498,0.0653,0.0713,0.0576,0.024067679,0.00415,0.001227747,0.0228,0.0115,0.001773334,-0.001168848,0.04097,0.0398
199807,1120.67,15.969,38.6767,0.179438109,0.0496,0.0655,0.0715,0.0584,0.025397205,0.004133333,0.001226242,-0.004,-0.0056,0.00182355,-0.002304525,-0.010109,-0.011112
199808,957.28,16.143,38.3833,0.211432092,0.049,0.0652,0.0714,0.0547,0.028559449,0.004083333,0.00122474,0.0465,0.0089,0.009150345,-0.001856856,-0.143124,-0.144504
199809,1017.01,16.075,38.09,0.203248404,0.0461,0.064,0.0709,0.0517,0.024118004,0.003841667,0.001223242,0.0395,0.0413,0.008548163,-0.001633908,0.063176,0.061612
199810,1098.67,16.151,37.9633,0.185519077,0.0396,0.0637,0.0718,0.054,0.020769806,0.0033,0.002442004,-0.0218,-0.019,0.005876105,-0.001374851,0.080111,0.079144
199811,1163.63,16.195,37.8367,0.174846845,0.0441,0.0641,0.0734,0.0535,0.022027654,0.003675,0,0.0097,0.027,0.001802963,-0.00121526,0.062165,0.060686
199812,1229.23,16.295,37.71,0.173611315,0.0439,0.0622,0.0723,0.0542,0.020079009,0.003658333,-0.000609942,-0.0032,0.001,0.002693736,-0.001033873,0.059673,0.058454
199901,1279.64,16.24,37.9333,0.170320619,0.0434,0.0624,0.0729,0.0536,0.015603299,0.003616667,0.002437539,0.0121,0.0123,0.002801946,-0.001295993,0.0428,0.042
199902,1238.33,16.449,38.1567,0.17127681,0.0444,0.064,0.0739,0.0587,0.018465595,0.0037,0.001216545,-0.052,-0.0401,0.003135548,-0.001172852,-0.031935,-0.033156
199903,1286.37,16.374,38.38,0.172897171,0.0444,0.0662,0.0753,0.0592,0.020693505,0.0037,0.003034904,-0.0008,0.0002,0.002711285,-0.001075351,0.038979,0.037774
199904,1335.18,16.383,39.26,0.156825876,0.0429,0.0664,0.0748,0.0594,0.025212777,0.003575,0.007246409,0.0021,-0.0024,0.002486396,-0.001258082,0.037559,0.036771
199905,1301.84,16.448,40.14,0.160231135,0.045,0.0693,0.0772,0.0615,0.025932759,0.00375,0,-0.0185,-0.0176,0.002623806,-0.00115228,-0.023162,-0.024836
199906,1372.71,16.49,41.02,0.154227447,0.0457,0.0723,0.0802,0.0627,0.018887086,0.003808333,0,-0.0078,-0.016,0.00225556,-0.001144629,0.054431,0.053398
199907,1328.72,16.691,42,0.158796473,0.0455,0.0719,0.0795,0.0639,0.0194461,0.003791667,0.003003907,-0.0077,-0.0113,0.001551983,-0.001169595,-0.03022,-0.031084
199908,1320.41,16.641,42.98,0.156243027,0.0472,0.074,0.0815,0.0649,0.018964534,0.003933333,0.002396646,-0.0053,-0.0026,0.002508324,-0.001055846,-0.004989,-0.006251
199909,1282.71,16.566,43.96,0.163684498,0.0468,0.0739,0.082,0.0646,0.020421238,0.0039,0.004776129,0.0084,0.0093,0.002364208,-0.000985703,-0.028079,-0.029257
199910,1362.93,16.689,45.3633,0.157690661,0.0486,0.0755,0.0838,0.0651,0.020489888,0.00405,0.001785184,-0.0012,0.0047,0.004130328,-0.00051504,0.064238,0.063512
199911,1388.91,16.692,46.7667,0.155545967,0.0507,0.0736,0.0815,0.0662,0.018328966,0.004225,0.000594354,-0.0061,-0.0024,0.001358319,0.000110711,0.020822,0.019547
199912,1469.25,16.699,48.17,0.147167259,0.052,0.0755,0.0819,0.0682,0.017939513,0.004333333,0,-0.0155,-0.0102,0.001205926,0.000064278,0.062579,0.061549
200001,1394.46,16.824,49.0933,0.15465416,0.0532,0.0778,0.0833,0.0666,0.025369778,0.004433333,0.002966481,0.0228,-0.0021,0.005568434,0.000622372,-0.049606,-0.050273
200002,1366.42,16.762,50.0167,0.167056433,0.0555,0.0768,0.0829,0.0646,0.027416745,0.004625,0.005906692,0.0264,0.0092,0.002683171,0.000404691,-0.01747,-0.018679
200003,1498.58,16.838,50.94,0.149973562,0.0569,0.0768,0.0837,0.0618,0.018280875,0.004741667,0.00821119,0.0367,0.0169,0.006169389,0.000184884,0.098492,0.097434
200004,1452.43,16.997,51.2667,0.152600418,0.0566,0.0764,0.084,0.063,0.010107281,0.004716667,0.000583942,-0.0076,-0.0115,0.011225127,-0.000386942,-0.031585,-0.032308
200005,1420.6,16.704,51.5933,0.155668731,0.0579,0.0799,0.089,0.064,0.009167223,0.004825,0.001166861,-0.0054,-0.0161,0.00667874,0.000008913,-0.022412,-0.023727
200006,1454.6,16.584,51.92,0.156777962,0.0569,0.0767,0.0848,0.0622,-0.003058383,0.004741667,0.005234092,0.0244,0.0326,0.003104798,-0.000246743,0.026219,0.025497
200007,1430.83,16.827,52.5133,0.155674151,0.0596,0.0765,0.0835,0.0611,-0.010476856,0.004966667,0.002317498,0.0173,0.0179,0.002751201,0.000007159,-0.011998,-0.012721
200008,1517.68,16.347,53.1067,0.146053064,0.0609,0.0755,0.0826,0.0594,0.001318115,0.005075,0,0.024,0.0135,0.001080207,-0.000277616,0.063761,0.062443
200009,1436.51,16.448,53.7,0.153789463,0.06,0.0762,0.0835,0.0612,0.000606506,0.005,0.005194817,-0.0157,0.0046,0.00193571,-0.000508488,-0.051943,-0.052651
200010,1429.4,16.563,52.4667,0.149300789,0.0611,0.0755,0.0834,0.06,-0.000527939,0.005091667,0.001725626,0.0187,0.0045,0.007077815,-0.001338953,-0.004217,-0.004924
200011,1314.95,16.271,51.2333,0.157280893,0.0617,0.0745,0.0828,0.0576,-0.000616613,0.005141667,0.000574548,0.0319,0.0263,0.004593023,-0.001852555,-0.078316,-0.079607
200012,1320.28,16.375,50,0.151851504,0.0577,0.0721,0.0802,0.0558,-0.006283045,0.004808333,-0.000574548,0.0243,0.027,0.007127261,-0.000524853,0.005664,0.004806
200101,1366.01,16.298,48.48,0.150449666,0.0515,0.0715,0.0793,0.0562,-0.009195476,0.004291667,0.00630194,0.0005,0.0359,0.006114062,-0.00156505,0.032252,0.03143
200102,1239.94,15.972,46.96,0.156070091,0.0488,0.071,0.0787,0.0549,-0.011308023,0.004066667,0.003989746,0.0191,0.0127,0.002803341,-0.002272846,-0.091107,-0.092287
200103,1160.33,15.86,45.44,0.133113551,0.0442,0.0698,0.0784,0.0559,-0.009320244,0.003683333,0.002272728,-0.0074,-0.0029,0.007079255,-0.001864067,-0.063499,-0.064384
200104,1249.46,15.867,42.5567,0.122496901,0.0387,0.072,0.0807,0.0593,-0.002796157,0.003225,0.003964888,-0.0313,-0.0128,0.008121509,-0.001024579,0.077766,0.07692
200105,1255.82,15.685,39.6733,0.120510188,0.0362,0.0729,0.0807,0.0594,-0.002752004,0.003016667,0.004512134,0.0037,0.0132,0.002707781,-0.001184099,0.007033,0.005492
200106,1224.42,15.768,36.79,0.125209433,0.0349,0.0718,0.0797,0.059,0.013820229,0.002908333,0.001686815,0.0085,0.0055,0.001584133,-0.001592206,-0.024417,-0.025095
200107,1211.23,15.694,33.9633,0.124966583,0.0351,0.0713,0.0797,0.0561,0.021637374,0.002925,-0.002812941,0.0376,0.0361,0.002673741,-0.00202705,-0.00933,-0.010261
200108,1133.58,15.735,31.1367,0.132164144,0.0336,0.0702,0.0785,0.0546,0.011637825,0.0028,0,0.0206,0.0156,0.001956861,-0.002641267,-0.063435,-0.064933
200109,1040.94,15.739,28.31,0.148628588,0.0264,0.0717,0.0803,0.0542,0.011042697,0.0022,0.004496916,0.0081,-0.0152,0.007194271,-0.001822915,-0.080426,-0.081418
200110,1059.78,15.502,27.1033,0.1449014,0.0216,0.0703,0.0791,0.0506,0.013651531,0.0018,-0.00337079,0.0464,0.0437,0.003354191,-0.00133474,0.019558,0.018567
200111,1139.45,15.739,25.8967,0.133481367,0.0187,0.0697,0.0781,0.0553,0.011318481,0.001558333,-0.001689665,-0.0471,-0.0188,0.002056775,-0.00105988,0.078788,0.07726
200112,1148.08,15.79,24.69,0.131217846,0.0169,0.0677,0.0805,0.0575,0.016007069,0.001408333,-0.003953691,-0.0183,-0.009,0.001840451,-0.001336167,0.00905,0.007848
200201,1130.2,15.865,24.6933,0.132560549,0.0165,0.0655,0.0787,0.0569,0.016487125,0.001375,0.002261166,0.0138,0.0175,0.001954308,-0.002004245,-0.014321,-0.015317
200202,1106.73,15.73,24.6967,0.130119086,0.0173,0.0651,0.0789,0.0563,0.015748053,0.001441667,0.003944778,0.0115,0.013,0.002406162,-0.001820755,-0.019481,-0.020973
200203,1147.39,15.699,24.7,0.236833402,0.0179,0.0681,0.0811,0.0604,0.016226859,0.001491667,0.00560854,-0.0436,-0.0295,0.001903623,-0.00223859,0.037573,0.03669
200204,1076.92,15.551,25.38,0.247732313,0.0172,0.0676,0.0803,0.0575,0.015968952,0.001433333,0.005577259,0.041,0.0253,0.002095377,-0.002047518,-0.061021,-0.061846
200205,1067.14,16.039,26.06,0.248255614,0.0173,0.0675,0.0809,0.0578,0.024758796,0.001441667,0,0.0015,0.0113,0.003525652,-0.002141779,-0.0078,-0.009437
200206,989.81,15.969,26.74,0.266572502,0.017,0.0663,0.0795,0.0566,0.029180643,0.001416667,0.000556019,0.0187,0.0073,0.003204607,-0.002606791,-0.071346,-0.072608
200207,911.62,15.586,27.94,0.282032195,0.0168,0.0653,0.079,0.0544,0.030395215,0.0014,0.001111111,0.0303,0.0094,0.013497457,-0.002420535,-0.073975,-0.075062
200208,916.07,15.799,29.14,0.284411556,0.0162,0.0637,0.0758,0.051,0.0278854,0.00135,0.003325945,0.0464,0.0452,0.008127681,-0.002908499,0.007043,0.005382
200209,815.29,15.988,30.34,0.324555156,0.0163,0.0615,0.074,0.048,0.03225447,0.001358333,0.001658834,0.0417,0.033,0.006408342,-0.003212615,-0.109019,-0.110473
200210,885.76,15.92,29.4233,0.293437064,0.0158,0.0632,0.0773,0.0508,0.028453409,0.001316667,0.001656087,-0.0294,-0.024,0.010494385,-0.003753366,0.088599,0.087103
200211,936.31,16.074,28.5067,0.276975499,0.0123,0.0631,0.0762,0.0521,0.025098717,0.001025,0,-0.0122,0.013,0.004193883,-0.004166387,0.059024,0.057293
200212,879.82,16.055,27.59,0.295385896,0.0119,0.0621,0.0745,0.0484,0.028360581,0.000991667,-0.002208725,0.0507,0.0361,0.002405296,-0.004144305,-0.058834,-0.060464
200301,855.7,16.078,28.5,0.305942307,0.0117,0.0617,0.0735,0.0495,0.030455651,0.000975,0.004412583,-0.0106,0.0021,0.004383757,NaN,-0.026579,-0.02786
200302,841.15,16.224,29.41,0.312251321,0.0117,0.0595,0.0706,0.0472,0.030187895,0.000975,0.007675476,0.0329,0.0264,0.00212597,NaN,-0.015246,-0.017225
200303,848.18,16.379,30.32,0.286117701,0.0113,0.0589,0.0695,0.0486,0.026504333,0.000941667,0.006007646,-0.0135,-0.008,0.005110384,NaN,0.010308,0.008967
200304,916.92,16.099,31.73,0.269654031,0.0113,0.0574,0.0685,0.0481,0.021890108,0.000941667,-0.002171553,0.0102,0.0229,0.002617315,NaN,0.082774,0.081462
200305,963.59,16.099,33.14,0.258375506,0.0107,0.0522,0.0638,0.0436,0.006952938,0.000891667,-0.001632209,0.0592,0.0471,0.001960224,NaN,0.053251,0.051508
200306,974.51,16.165,34.55,0.254488337,0.0092,0.0497,0.0619,0.0452,0.001844924,0.000766667,0.001089918,-0.0154,-0.0143,0.00186424,NaN,0.012816,0.011351
200307,990.31,16.5437,35.9067,0.247643335,0.009,0.0549,0.0662,0.0542,0.000751418,0.00075,0.001088732,-0.0982,-0.0881,0.001835851,NaN,0.017932,0.016505
200308,1008.01,16.4663,37.2633,0.242856073,0.0095,0.0588,0.0701,0.0532,0.002166536,0.000791667,0.003806417,0.0166,0.0219,0.000903616,NaN,0.019597,0.018014
200309,995.97,16.586,38.62,0.246541783,0.0094,0.0572,0.0679,0.049,0.007276915,0.000783333,0.003250271,0.0546,0.0503,0.001772194,NaN,-0.010737,-0.012107
200310,1050.71,17.061,40.7867,0.233308967,0.0092,0.057,0.0673,0.0518,0.007135288,0.000766667,-0.001079914,-0.0283,-0.0203,0.001370074,NaN,0.05556,0.05397
200311,1058.2,17.212,42.9533,0.233754152,0.0093,0.0565,0.0666,0.0519,0.009921847,0.000775,-0.002702703,-0.0027,0.0052,0.000926103,NaN,0.00926,0.007606
200312,1111.92,17.385,45.12,0.218739865,0.009,0.0562,0.066,0.0511,0.006824579,0.00075,-0.001084011,0.0139,0.0139,0.000898937,NaN,0.051842,0.050167
200401,1131.13,17.5977,47.4133,0.218027721,0.0088,0.0554,0.0644,0.0499,0.006776857,0.000733333,0.004883342,0.0187,0.0187,0.000813232,NaN,0.019078,0.017991
200402,1144.94,17.8103,49.7067,0.21605322,0.0093,0.055,0.0627,0.0483,0.008659537,0.000775,0.005399568,0.023,0.0178,0.000721522,NaN,0.014403,0.012716
200403,1126.21,18.023,52,0.281731466,0.0094,0.0533,0.0611,0.0474,0.012197241,0.000783333,0.006444683,0.0141,0.0118,0.002064952,NaN,-0.015011,-0.016297
200404,1107.3,18.2157,53.3833,0.285371867,0.0094,0.0573,0.0646,0.0531,0.011591386,0.000783333,0.003201708,-0.0588,-0.0534,0.001342571,NaN,-0.015584,-0.016719
200405,1120.68,18.4083,54.7667,0.286411574,0.0102,0.0604,0.0675,0.0539,0.01298275,0.00085,0.005851064,-0.0051,-0.0071,0.001219566,NaN,0.013711,0.012102
200406,1140.84,18.601,56.15,0.279631603,0.0127,0.0601,0.0678,0.0532,0.012348431,0.001058333,0.003172924,0.0121,0.0093,0.000846848,NaN,0.01949,0.018032
200407,1101.72,18.7883,56.69,0.28778831,0.0133,0.0582,0.0662,0.0523,0.014261775,0.001108333,-0.001581444,0.0155,0.0184,0.000868176,NaN,-0.032932,-0.034092
200408,1104.24,18.9757,57.23,0.286820616,0.0148,0.0565,0.0646,0.0493,0.014244458,0.001233333,0.000527983,0.0395,0.0395,0.001487772,NaN,0.003807,0.002018
200409,1114.58,19.163,57.77,0.289485302,0.0165,0.0546,0.0627,0.0488,0.009051801,0.001375,0.002110818,0.0096,0.0101,0.000702283,NaN,0.010817,0.009347
200410,1130.2,19.2553,58.03,0.291009597,0.0176,0.0547,0.0621,0.0478,0.0073177,0.001466667,0.005265929,0.0154,0.0164,0.001108577,NaN,0.014973,0.013699
200411,1173.82,19.3477,58.29,0.279831646,0.0207,0.0552,0.062,0.0502,0.012163577,0.001725,0.000523835,-0.0234,-0.02,0.000766469,NaN,0.040563,0.035576
200412,1211.92,19.44,58.55,0.270619243,0.0219,0.0547,0.0615,0.0484,0.012876366,0.001825,-0.003664922,0.025,0.0257,0.000670371,NaN,0.033734,0.032086
200501,1181.27,19.702,59.14,0.278179856,0.0233,0.0536,0.0602,0.0465,0.013463311,0.001941667,0.002101944,0.03,0.0277,0.000894068,NaN,-0.023824,-0.024749
200502,1203.6,19.964,59.73,0.271041024,0.0254,0.052,0.0582,0.0479,0.012174496,0.002116667,0.005768222,-0.0128,-0.0112,0.000805452,NaN,0.021151,0.019014
200503,1180.59,20.226,60.32,0.319856889,0.0274,0.054,0.0606,0.0488,0.009033976,0.002283333,0.007820647,-0.0072,-0.0125,0.000754593,NaN,-0.01724,-0.018729
200504,1156.85,20.4593,61.3333,0.329624401,0.0278,0.0533,0.0605,0.0461,0.009921797,0.002316667,0.006725298,0.0373,0.0327,0.00169626,NaN,-0.018926,-0.020075
200505,1191.5,20.6927,62.3467,0.320965505,0.0284,0.0515,0.0601,0.044,0.007798523,0.002366667,-0.001027749,0.0297,0.0295,0.000883785,NaN,0.031994,0.030156
200506,1191.33,20.926,63.36,0.326979057,0.0297,0.0496,0.0586,0.0429,0.007268142,0.002475,0.000514403,0.0167,0.0141,0.000498969,NaN,0.001717,0.000139
200507,1234.18,21.109,64.43,0.315734275,0.0322,0.0506,0.0595,0.0456,0.004765377,0.002683333,0.004627249,-0.0288,-0.0244,0.000656108,NaN,0.037374,0.036173
200508,1220.33,21.292,65.5,0.320533125,0.0344,0.0509,0.0596,0.0432,0.004468426,0.002866667,0.005117707,0.0333,0.0233,0.000708899,NaN,-0.009159,-0.011265
200509,1228.81,21.475,66.57,0.31789151,0.0342,0.0513,0.0603,0.0464,0.005831825,0.00285,0.012219959,-0.0338,-0.031,0.000605178,NaN,0.008001,0.006849
200510,1207.01,21.7233,67.69,0.321808187,0.0371,0.0535,0.063,0.0484,0.0048516,0.003091667,0.002012072,-0.0196,-0.0204,0.002009055,NaN,-0.015552,-0.016579
200511,1249.48,21.9717,68.81,0.310914346,0.0388,0.0542,0.0639,0.0481,0.005863989,0.003233333,-0.008032129,0.0076,0.0099,0.000606152,NaN,0.038365,0.035755
200512,1248.29,22.22,69.93,0.313477957,0.0389,0.0537,0.0632,0.0461,0.003233879,0.003241667,-0.004048583,0.0267,0.0225,0.00046892,NaN,-0.00006,-0.001396
200601,1280.08,22.4083,70.8433,0.309226258,0.0424,0.0529,0.0624,0.0474,-0.001077311,0.003533333,0.007621951,-0.0118,-0.0093,0.000958878,NaN,0.026426,0.025407
200602,1280.66,22.5967,71.7567,0.305610361,0.0443,0.0535,0.0627,0.0457,0.001402421,0.003691667,0.002017146,0.0238,0.0128,0.000610967,NaN,0.002425,0.000168
200603,1294.87,22.785,72.67,0.316009441,0.0451,0.0553,0.0641,0.0507,0.000900489,0.003758333,0.005535984,-0.0539,-0.0404,0.000593467,NaN,0.012911,0.011513
200604,1310.61,23.0033,73.2767,0.308841978,0.046,0.0584,0.0668,0.0532,-0.005137368,0.003833333,0.008508509,-0.0247,-0.0224,0.000585755,NaN,0.012058,0.010843
200605,1270.09,23.2217,73.8833,0.314340308,0.0472,0.0595,0.0675,0.0535,-0.004127515,0.003933333,0.004962779,0.001,-0.002,0.001512754,NaN,-0.028318,-0.030511
200606,1270.2,23.44,74.49,0.31485029,0.0479,0.0589,0.0678,0.0531,-0.003699158,0.003991667,0.001975309,0.0092,0.0039,0.002575536,NaN,0.001558,0.000317
200607,1276.66,23.6587,75.85,0.313852175,0.0495,0.0585,0.0676,0.0518,-0.003565135,0.004125,0.002957122,0.0199,0.0237,0.001744084,NaN,0.00555,0.004488
200608,1303.82,23.8773,77.21,0.308461799,0.0496,0.0568,0.0659,0.0496,-0.007920096,0.004133333,0.001965602,0.0299,0.0361,0.000554589,NaN,0.02417,0.021705
200609,1335.85,24.096,78.57,0.300593284,0.0481,0.0551,0.0643,0.0484,-0.009028018,0.004008333,-0.004904365,0.017,0.0183,0.000571622,NaN,0.026487,0.025296
200610,1377.94,24.3577,79.55,0.290599161,0.0492,0.0551,0.0642,0.0481,-0.00847432,0.0041,-0.00542139,0.0077,0.0127,0.000549059,NaN,0.032514,0.031407
200611,1400.63,24.6193,80.53,0.287241868,0.0494,0.0533,0.062,0.0467,-0.016270997,0.004116667,-0.00148662,0.0207,0.0246,0.000659294,NaN,0.018385,0.015887
200612,1418.3,24.881,81.51,0.2816824,0.0485,0.0532,0.0622,0.0491,-0.015764342,0.004041667,0.001488834,-0.0236,-0.0232,0.000366404,NaN,0.013759,0.012291
200701,1438.24,25.0843,82.0567,0.278144211,0.0498,0.054,0.0634,0.0502,-0.01933228,0.00415,0.003052527,-0.0102,-0.0051,0.000517603,NaN,0.01535,0.014381
200702,1406.82,25.2877,82.6033,0.286148494,0.0503,0.0539,0.0628,0.0477,-0.014848825,0.004191667,0.005350368,0.0335,0.0287,0.001434108,NaN,-0.019269,-0.021595
200703,1420.86,25.491,83.15,0.269050014,0.0494,0.053,0.0627,0.0493,-0.011640163,0.004116667,0.009105696,-0.0145,-0.0231,0.001685208,NaN,0.010896,0.009681
200704,1482.37,25.716,83.75,0.254456169,0.0487,0.0547,0.0639,0.0489,-0.007718396,0.004058333,0.006496163,0.0085,0.014,0.00058054,NaN,0.043991,0.042857
200705,1530.62,25.941,84.35,0.243911494,0.0473,0.0547,0.0639,0.051,-0.009399927,0.003941667,0.006110719,-0.02,-0.0178,0.000771223,NaN,0.034459,0.032154
200706,1503.35,26.166,84.95,0.24789561,0.0461,0.0579,0.067,0.0521,-0.010205583,0.003841667,0.001937975,-0.0091,-0.0148,0.001423112,NaN,-0.016624,-0.017832
200707,1455.27,26.4353,82.8336,0.251584964,0.0482,0.0573,0.0665,0.0501,-0.014100791,0.004016667,-0.000254377,0.0284,-0.0032,0.002262404,NaN,-0.031193,-0.032279
200708,1473.99,26.7047,80.7172,0.248839851,0.042,0.0579,0.0665,0.0487,-0.012218637,0.0035,-0.001833902,0.0199,0.0152,0.004852894,NaN,0.015109,0.012876
200709,1526.75,26.974,78.6007,0.239207437,0.0389,0.0574,0.0659,0.0489,-0.012885849,0.003241667,0.002755907,0.0012,0.0135,0.00182204,NaN,0.037485,0.035939
200710,1549.38,27.2263,74.1638,0.23861706,0.039,0.0566,0.0648,0.048,-0.018085517,0.00325,0.002139191,0.0155,0.0088,0.001791235,NaN,0.017368,0.0163
200711,1481.14,27.4787,69.7269,0.248579692,0.0327,0.0544,0.064,0.0445,-0.025182609,0.002725,0.005939618,0.0468,0.0079,0.005426115,NaN,-0.041215,-0.043411
200712,1468.36,27.731,65.29,0.250582973,0.03,0.0549,0.0665,0.045,-0.041694942,0.0025,-0.000670863,-0.0029,0.0028,0.002393431,NaN,-0.006098,-0.007885
200801,1378.55,27.921,64.2502,0.262754422,0.0275,0.0533,0.0654,0.0436,-0.038340147,0.002291667,0.004970577,0.0213,0.0017,0.004445852,NaN,-0.061183,-0.06235
200802,1330.63,28.111,62.3205,0.270979321,0.0212,0.0553,0.0682,0.0438,-0.050692444,0.001766667,0.002904112,0.0018,-0.0071,0.003188798,NaN,-0.031409,-0.033681
200803,1322.7,28.301,60.3907,0.254057567,0.0126,0.0551,0.0689,0.0432,-0.053074862,0.00105,0.008668213,0.0106,-0.0059,0.006292462,NaN,-0.003492,-0.005147
200804,1385.59,28.438,57.3838,0.243014696,0.0129,0.0555,0.0697,0.0458,-0.050048242,0.001075,0.006064778,-0.0288,0.0091,0.002656351,NaN,0.048628,0.047489
200805,1400.38,28.575,54.3769,0.246510612,0.0173,0.0557,0.0693,0.0475,-0.046485034,0.001441667,0.008420886,-0.0164,-0.0277,0.001359785,NaN,0.012987,0.010709
200806,1280,28.712,51.37,0.274491388,0.0186,0.0568,0.0707,0.046,-0.049699621,0.00155,0.010076997,0.022,-0.0061,0.002926758,NaN,-0.082819,-0.084545
200807,1267.38,28.7593,49.5633,0.273815655,0.0163,0.0567,0.0716,0.0465,-0.049910698,0.001358333,0.005251011,-0.0025,-0.0109,0.004096457,NaN,-0.00731,-0.008741
200808,1282.83,28.8067,47.7567,0.269889246,0.0172,0.0564,0.0715,0.0449,-0.048734299,0.001433333,-0.003991562,0.0242,0.0121,0.002860439,NaN,0.014955,0.012682
200809,1166.36,28.854,45.95,0.287123548,0.0113,0.0565,0.0731,0.0443,-0.052158058,0.000941667,-0.001383019,0.0112,-0.0863,0.0219281,NaN,-0.085467,-0.087287
200810,968.75,28.6983,35.5933,0.334099374,0.0067,0.0628,0.0888,0.0478,-0.059371251,0.000558333,-0.010101333,-0.0383,-0.045,0.055809739,NaN,-0.166978,-0.168454
